response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0381,0.0001,0.0000,0.0000,0.0379,0.0000,200,12.9987
0.0341,0.0001,0.0000,0.0000,0.0339,0.0000,200,13.0039
0.0513,0.0001,0.0000,0.0000,0.0510,0.0001,200,12.9951
0.0424,0.0001,0.0000,0.0000,0.0421,0.0001,200,13.0163
0.0386,0.0002,0.0000,0.0001,0.0381,0.0001,200,13.0307
0.0383,0.0001,0.0000,0.0000,0.0381,0.0000,200,13.0318
0.0346,0.0001,0.0000,0.0000,0.0344,0.0000,200,13.0368
0.0422,0.0001,0.0000,0.0000,0.0419,0.0001,200,13.0347
0.0389,0.0001,0.0000,0.0000,0.0387,0.0001,200,13.0380
0.0519,0.0001,0.0000,0.0000,0.0516,0.0001,200,13.0318
0.0410,0.0002,0.0000,0.0001,0.0406,0.0001,200,13.0464
0.0396,0.0001,0.0000,0.0000,0.0393,0.0001,200,13.0588
0.0382,0.0002,0.0000,0.0001,0.0378,0.0001,200,13.0693
0.0371,0.0001,0.0000,0.0000,0.0368,0.0000,200,13.0714
0.0371,0.0002,0.0000,0.0001,0.0367,0.0001,200,13.0769
0.0509,0.0001,0.0000,0.0000,0.0506,0.0001,200,13.0701
0.0391,0.0002,0.0000,0.0001,0.0387,0.0001,200,13.0837
0.0471,0.0002,0.0000,0.0000,0.0468,0.0001,200,13.0769
0.0476,0.0002,0.0000,0.0001,0.0472,0.0001,200,13.0874
0.0442,0.0002,0.0000,0.0001,0.0438,0.0001,200,13.0984
0.0417,0.0001,0.0000,0.0000,0.0415,0.0001,200,13.1085
0.0434,0.0002,0.0000,0.0001,0.0431,0.0000,200,13.1075
0.0410,0.0002,0.0000,0.0000,0.0406,0.0001,200,13.1210
0.0480,0.0002,0.0000,0.0001,0.0476,0.0001,200,13.1140
0.0461,0.0001,0.0000,0.0000,0.0458,0.0001,200,13.1240
0.0482,0.0001,0.0000,0.0000,0.0480,0.0000,200,13.1228
0.0375,0.0002,0.0000,0.0001,0.0372,0.0001,200,13.1350
0.0400,0.0002,0.0000,0.0001,0.0395,0.0001,200,13.1426
0.0426,0.0001,0.0000,0.0000,0.0422,0.0001,200,13.1502
0.0356,0.0002,0.0000,0.0000,0.0352,0.0001,200,13.1620
0.0366,0.0002,0.0000,0.0000,0.0363,0.0001,200,13.1620
0.0536,0.0001,0.0000,0.0000,0.0534,0.0001,200,13.1510
0.0368,0.0002,0.0000,0.0001,0.0364,0.0001,200,13.1701
0.0383,0.0001,0.0000,0.0000,0.0381,0.0001,200,13.1725
0.0408,0.0001,0.0000,0.0000,0.0406,0.0001,200,13.1710
0.0435,0.0002,0.0000,0.0000,0.0431,0.0001,200,13.1826
0.0397,0.0002,0.0000,0.0001,0.0393,0.0001,200,13.1976
0.0454,0.0002,0.0000,0.0001,0.0450,0.0000,200,13.1928
0.0483,0.0001,0.0000,0.0000,0.0480,0.0001,200,13.1986
0.0381,0.0001,0.0000,0.0000,0.0378,0.0001,200,13.2109
0.0483,0.0002,0.0000,0.0001,0.0479,0.0001,200,13.2046
0.0419,0.0001,0.0000,0.0000,0.0417,0.0000,200,13.2118
0.0493,0.0001,0.0000,0.0000,0.0490,0.0001,200,13.2069
0.0394,0.0002,0.0000,0.0001,0.0390,0.0001,200,13.2261
0.0381,0.0001,0.0000,0.0000,0.0379,0.0001,200,13.2382
0.0459,0.0001,0.0000,0.0001,0.0456,0.0001,200,13.2373
0.0352,0.0001,0.0000,0.0000,0.0349,0.0001,200,13.2537
0.0445,0.0001,0.0000,0.0000,0.0442,0.0001,200,13.2489
0.0522,0.0002,0.0000,0.0000,0.0518,0.0001,200,13.2470
0.0486,0.0002,0.0000,0.0001,0.0483,0.0001,200,13.2529
0.0377,0.0002,0.0000,0.0000,0.0374,0.0001,200,13.2655
0.0481,0.0001,0.0000,0.0000,0.0478,0.0000,200,13.2561
0.0374,0.0002,0.0000,0.0001,0.0370,0.0001,200,13.2763
0.0412,0.0001,0.0000,0.0001,0.0409,0.0001,200,13.2832
0.0469,0.0002,0.0000,0.0001,0.0465,0.0001,200,13.2889
0.0430,0.0002,0.0000,0.0001,0.0426,0.0001,200,13.2935
0.0369,0.0001,0.0000,0.0000,0.0366,0.0001,200,13.3042
0.0429,0.0002,0.0000,0.0000,0.0426,0.0001,200,13.2992
0.0505,0.0001,0.0000,0.0000,0.0502,0.0001,200,13.3016
0.0495,0.0001,0.0000,0.0000,0.0493,0.0000,200,13.3032
0.0393,0.0002,0.0000,0.0000,0.0390,0.0000,200,13.3137
0.0457,0.0001,0.0000,0.0000,0.0454,0.0001,200,13.3245
0.0390,0.0002,0.0000,0.0001,0.0386,0.0001,200,13.3411
0.0453,0.0002,0.0000,0.0001,0.0450,0.0001,200,13.3358
0.0449,0.0001,0.0000,0.0000,0.0447,0.0000,200,13.3365
0.0460,0.0001,0.0000,0.0000,0.0457,0.0001,200,13.3421
0.0394,0.0002,0.0000,0.0000,0.0390,0.0001,200,13.3520
0.0443,0.0001,0.0000,0.0000,0.0440,0.0001,200,13.3530
0.0464,0.0001,0.0000,0.0000,0.0461,0.0001,200,13.3527
0.0411,0.0001,0.0000,0.0001,0.0407,0.0001,200,13.3702
0.0359,0.0002,0.0000,0.0000,0.0355,0.0001,200,13.3802
0.0447,0.0001,0.0000,0.0000,0.0445,0.0001,200,13.3811
0.0479,0.0001,0.0000,0.0000,0.0477,0.0001,200,13.3814
0.0461,0.0002,0.0000,0.0001,0.0456,0.0001,200,13.3881
0.0395,0.0002,0.0000,0.0000,0.0392,0.0001,200,13.3972
0.0521,0.0002,0.0000,0.0001,0.0516,0.0001,200,13.3914
0.0482,0.0001,0.0000,0.0000,0.0479,0.0001,200,13.3990
0.0382,0.0001,0.0000,0.0001,0.0379,0.0001,200,13.4113
0.0464,0.0002,0.0000,0.0001,0.0460,0.0001,200,13.4160
0.0378,0.0002,0.0000,0.0001,0.0375,0.0001,200,13.4258
0.0403,0.0002,0.0000,0.0001,0.0399,0.0001,200,13.4342
0.0453,0.0002,0.0000,0.0001,0.0449,0.0000,200,13.4294
0.0394,0.0001,0.0000,0.0000,0.0392,0.0000,200,13.4367
0.0372,0.0001,0.0000,0.0000,0.0368,0.0001,200,13.4473
0.0437,0.0001,0.0000,0.0000,0.0434,0.0001,200,13.4495
0.0503,0.0002,0.0000,0.0001,0.0500,0.0001,200,13.4435
0.0391,0.0002,0.0000,0.0001,0.0387,0.0001,200,13.4624
0.0389,0.0001,0.0000,0.0000,0.0387,0.0001,200,13.4637
0.0369,0.0001,0.0000,0.0000,0.0366,0.0001,200,13.4745
0.0389,0.0001,0.0000,0.0000,0.0387,0.0001,200,13.4747
0.0445,0.0001,0.0000,0.0000,0.0442,0.0001,200,13.4761
0.0407,0.0002,0.0000,0.0001,0.0402,0.0001,200,13.4845
0.0450,0.0002,0.0000,0.0001,0.0445,0.0001,200,13.4932
0.0465,0.0001,0.0000,0.0000,0.0462,0.0001,200,13.4938
0.0405,0.0002,0.0000,0.0001,0.0401,0.0001,200,13.5015
0.0407,0.0001,0.0000,0.0000,0.0405,0.0001,200,13.5026
0.0404,0.0001,0.0000,0.0000,0.0401,0.0001,200,13.5114
0.0387,0.0001,0.0000,0.0000,0.0385,0.0000,200,13.5135
0.0396,0.0002,0.0000,0.0000,0.0392,0.0001,200,13.5252
0.0529,0.0002,0.0000,0.0001,0.0524,0.0001,200,13.5206
0.0374,0.0001,0.0000,0.0000,0.0371,0.0001,200,13.5433
0.0404,0.0001,0.0000,0.0000,0.0402,0.0000,200,13.5403
0.0438,0.0002,0.0000,0.0001,0.0435,0.0001,200,13.5381
0.0423,0.0001,0.0000,0.0000,0.0420,0.0001,200,13.5420
0.0459,0.0001,0.0000,0.0000,0.0456,0.0001,200,13.5518
0.0477,0.0001,0.0000,0.0000,0.0474,0.0001,200,13.5523
0.0445,0.0002,0.0000,0.0001,0.0440,0.0001,200,13.5648
0.0433,0.0002,0.0000,0.0001,0.0428,0.0001,200,13.5735
0.0384,0.0001,0.0000,0.0000,0.0381,0.0001,200,13.5843
0.0450,0.0002,0.0000,0.0000,0.0447,0.0001,200,13.5808
0.0471,0.0002,0.0000,0.0000,0.0467,0.0001,200,13.5807
0.0463,0.0001,0.0000,0.0000,0.0461,0.0000,200,13.5819
0.0355,0.0001,0.0000,0.0001,0.0352,0.0001,200,13.6000
0.0448,0.0001,0.0000,0.0000,0.0445,0.0001,200,13.5978
0.0406,0.0002,0.0000,0.0001,0.0402,0.0001,200,13.6092
0.0411,0.0002,0.0000,0.0001,0.0407,0.0001,200,13.6168
0.0404,0.0001,0.0000,0.0000,0.0401,0.0001,200,13.6278
0.0433,0.0001,0.0000,0.0000,0.0430,0.0001,200,13.6258
0.0476,0.0002,0.0000,0.0001,0.0472,0.0001,200,13.6228
0.0382,0.0002,0.0000,0.0001,0.0378,0.0001,200,13.6355
0.0474,0.0001,0.0000,0.0000,0.0471,0.0001,200,13.6283
0.0478,0.0002,0.0000,0.0001,0.0474,0.0001,200,13.6426
0.0464,0.0002,0.0000,0.0001,0.0459,0.0001,200,13.6499
0.0448,0.0001,0.0000,0.0000,0.0445,0.0001,200,13.6579
0.0376,0.0001,0.0000,0.0000,0.0373,0.0001,200,13.6737
0.0426,0.0001,0.0000,0.0001,0.0424,0.0001,200,13.6703
0.0448,0.0001,0.0000,0.0000,0.0446,0.0000,200,13.6691
0.0400,0.0001,0.0000,0.0000,0.0397,0.0001,200,13.6756
0.0511,0.0002,0.0000,0.0000,0.0507,0.0001,200,13.6682
0.0349,0.0002,0.0000,0.0000,0.0346,0.0001,200,13.6904
0.0372,0.0001,0.0000,0.0000,0.0369,0.0001,200,13.7027
0.0440,0.0002,0.0000,0.0001,0.0437,0.0000,200,13.6962
0.0346,0.0001,0.0000,0.0000,0.0343,0.0001,200,13.7156
0.0461,0.0002,0.0000,0.0000,0.0457,0.0001,200,13.7113
0.0399,0.0002,0.0000,0.0001,0.0395,0.0001,200,13.7193
0.0478,0.0001,0.0000,0.0000,0.0475,0.0001,200,13.7130
0.0479,0.0001,0.0000,0.0000,0.0477,0.0000,200,13.7139
0.0498,0.0002,0.0000,0.0001,0.0494,0.0001,200,13.7253
0.0398,0.0002,0.0000,0.0000,0.0395,0.0001,200,13.7399
0.0463,0.0001,0.0000,0.0000,0.0461,0.0001,200,13.7403
0.0378,0.0002,0.0000,0.0001,0.0375,0.0001,200,13.7502
0.0348,0.0002,0.0000,0.0001,0.0344,0.0001,200,13.7574
0.0386,0.0001,0.0000,0.0000,0.0384,0.0001,200,13.7618
0.0462,0.0001,0.0000,0.0000,0.0459,0.0001,200,13.7593
0.0483,0.0001,0.0000,0.0000,0.0481,0.0001,200,13.7607
0.0381,0.0002,0.0000,0.0001,0.0378,0.0001,200,13.7751
0.0417,0.0002,0.0000,0.0001,0.0413,0.0001,200,13.7797
0.0370,0.0002,0.0000,0.0001,0.0367,0.0001,200,13.7866
0.0376,0.0002,0.0000,0.0001,0.0371,0.0001,200,13.8004
0.0471,0.0002,0.0000,0.0001,0.0467,0.0001,200,13.7922
0.0514,0.0001,0.0000,0.0000,0.0511,0.0000,200,13.7880
0.0383,0.0002,0.0000,0.0001,0.0379,0.0001,200,13.8054
0.0450,0.0002,0.0000,0.0000,0.0446,0.0001,200,13.8091
0.0440,0.0002,0.0000,0.0000,0.0436,0.0001,200,13.8132
0.0416,0.0002,0.0000,0.0001,0.0412,0.0001,200,13.8215
0.0450,0.0001,0.0000,0.0000,0.0447,0.0001,200,13.8237
0.0375,0.0002,0.0000,0.0001,0.0371,0.0002,200,13.8380
0.0416,0.0001,0.0000,0.0000,0.0414,0.0001,200,13.8393
0.0377,0.0002,0.0000,0.0001,0.0373,0.0001,200,13.8437
0.0439,0.0001,0.0000,0.0000,0.0437,0.0001,200,13.8394
0.0436,0.0002,0.0000,0.0001,0.0431,0.0001,200,13.8541
0.0434,0.0002,0.0000,0.0000,0.0431,0.0001,200,13.8631
0.0379,0.0002,0.0000,0.0000,0.0375,0.0001,200,13.8687
0.0495,0.0002,0.0000,0.0001,0.0492,0.0000,200,13.8572
0.0445,0.0002,0.0000,0.0001,0.0440,0.0001,200,13.8755
0.0418,0.0001,0.0000,0.0000,0.0416,0.0001,200,13.8814
0.0494,0.0002,0.0000,0.0001,0.0490,0.0001,200,13.8810
0.0473,0.0001,0.0000,0.0000,0.0471,0.0001,200,13.8833
0.0468,0.0002,0.0000,0.0000,0.0464,0.0001,200,13.8977
0.0380,0.0001,0.0000,0.0000,0.0378,0.0000,200,13.9065
0.0475,0.0001,0.0000,0.0000,0.0472,0.0001,200,13.9065
0.0473,0.0001,0.0000,0.0000,0.0471,0.0001,200,13.9067
0.0463,0.0002,0.0000,0.0001,0.0458,0.0001,200,13.9200
0.0485,0.0002,0.0000,0.0001,0.0481,0.0001,200,13.9233
0.0412,0.0001,0.0000,0.0000,0.0410,0.0001,200,13.9306
0.0421,0.0002,0.0000,0.0001,0.0418,0.0000,200,13.9304
0.0367,0.0002,0.0000,0.0001,0.0364,0.0001,200,13.9445
0.0387,0.0002,0.0000,0.0000,0.0384,0.0001,200,13.9540
0.0482,0.0002,0.0000,0.0001,0.0478,0.0001,200,13.9445
0.0419,0.0001,0.0000,0.0000,0.0416,0.0001,200,13.9540
0.0393,0.0001,0.0000,0.0000,0.0390,0.0001,200,13.9718
0.0389,0.0001,0.0000,0.0000,0.0387,0.0000,200,13.9726
0.0406,0.0001,0.0000,0.0000,0.0404,0.0001,200,13.9718
0.0468,0.0002,0.0000,0.0001,0.0464,0.0001,200,13.9663
0.0533,0.0002,0.0000,0.0001,0.0529,0.0001,200,13.9813
0.0387,0.0001,0.0000,0.0001,0.0384,0.0001,200,13.9959
0.0475,0.0002,0.0000,0.0000,0.0471,0.0001,200,13.9927
0.0476,0.0002,0.0000,0.0000,0.0473,0.0000,200,13.9928
0.0372,0.0001,0.0000,0.0000,0.0370,0.0001,200,14.0124
0.0397,0.0001,0.0000,0.0000,0.0395,0.0001,200,14.0131
0.0431,0.0001,0.0000,0.0001,0.0428,0.0000,200,14.0111
0.0430,0.0001,0.0000,0.0000,0.0429,0.0000,200,14.0115
0.0366,0.0002,0.0000,0.0000,0.0362,0.0001,200,14.0346
0.0409,0.0002,0.0000,0.0000,0.0405,0.0001,200,14.0346
0.0404,0.0002,0.0000,0.0000,0.0400,0.0001,200,14.0402
0.0377,0.0002,0.0000,0.0001,0.0373,0.0001,200,14.0497
0.0380,0.0001,0.0000,0.0000,0.0377,0.0001,200,14.0542
0.0529,0.0001,0.0000,0.0000,0.0527,0.0001,200,14.0403
0.0443,0.0002,0.0000,0.0000,0.0440,0.0001,200,14.0528
0.0428,0.0001,0.0000,0.0000,0.0426,0.0001,200,14.0545
0.0366,0.0001,0.0000,0.0000,0.0363,0.0001,200,14.0712
0.0401,0.0001,0.0000,0.0001,0.0397,0.0001,200,14.0755
0.0470,0.0002,0.0000,0.0000,0.0467,0.0001,200,14.0806
0.0403,0.0003,0.0000,0.0001,0.0398,0.0000,200,14.0874
0.0471,0.0001,0.0000,0.0000,0.0468,0.0001,200,14.0933
0.0439,0.0002,0.0000,0.0001,0.0436,0.0001,200,14.0972
0.0504,0.0002,0.0000,0.0001,0.0500,0.0001,200,14.0922
0.0474,0.0001,0.0000,0.0000,0.0472,0.0001,200,14.0973
0.0347,0.0002,0.0000,0.0000,0.0343,0.0001,200,14.1155
0.0495,0.0002,0.0000,0.0001,0.0491,0.0001,200,14.1078
0.0434,0.0001,0.0000,0.0000,0.0430,0.0001,200,14.1277
0.0503,0.0001,0.0000,0.0000,0.0499,0.0001,200,14.1277
0.0340,0.0001,0.0000,0.0000,0.0337,0.0001,200,14.1447
0.0392,0.0002,0.0000,0.0001,0.0388,0.0001,200,14.1404
0.0397,0.0001,0.0000,0.0000,0.0395,0.0001,200,14.1411
0.0389,0.0002,0.0000,0.0000,0.0385,0.0001,200,14.1502
0.0466,0.0001,0.0000,0.0000,0.0464,0.0001,200,14.1426
0.0375,0.0002,0.0000,0.0001,0.0371,0.0001,200,14.1573
0.0381,0.0002,0.0000,0.0001,0.0376,0.0001,200,14.1711
0.0385,0.0001,0.0000,0.0000,0.0382,0.0001,200,14.1808
0.0406,0.0001,0.0000,0.0000,0.0404,0.0001,200,14.1787
0.0413,0.0001,0.0000,0.0000,0.0411,0.0001,200,14.1796
0.0451,0.0002,0.0000,0.0001,0.0447,0.0001,200,14.1780
0.0382,0.0002,0.0000,0.0001,0.0378,0.0001,200,14.1948
0.0526,0.0002,0.0000,0.0000,0.0522,0.0001,200,14.1892
0.0528,0.0001,0.0000,0.0000,0.0525,0.0000,200,14.1892
0.0425,0.0002,0.0000,0.0001,0.0421,0.0001,200,14.2092
0.0365,0.0001,0.0000,0.0000,0.0362,0.0001,200,14.2193
0.0370,0.0001,0.0000,0.0000,0.0367,0.0001,200,14.2193
0.0399,0.0001,0.0000,0.0000,0.0397,0.0001,200,14.2231
0.0401,0.0002,0.0000,0.0001,0.0397,0.0001,200,14.2331
0.0530,0.0001,0.0000,0.0000,0.0528,0.0000,200,14.2209
0.0490,0.0002,0.0000,0.0001,0.0486,0.0001,200,14.2417
0.0488,0.0001,0.0000,0.0000,0.0486,0.0001,200,14.2420
0.0352,0.0001,0.0000,0.0000,0.0350,0.0000,200,14.2563
0.0422,0.0002,0.0000,0.0000,0.0418,0.0001,200,14.2517
0.0392,0.0002,0.0000,0.0000,0.0388,0.0001,200,14.2558
0.0397,0.0002,0.0000,0.0001,0.0393,0.0001,200,14.2630
0.0414,0.0001,0.0000,0.0000,0.0410,0.0001,200,14.2732
0.0412,0.0001,0.0000,0.0000,0.0411,0.0000,200,14.2739
0.0355,0.0001,0.0000,0.0000,0.0351,0.0001,200,14.2949
0.0392,0.0001,0.0000,0.0000,0.0390,0.0001,200,14.2915
0.0419,0.0001,0.0000,0.0001,0.0416,0.0001,200,14.2939
0.0490,0.0002,0.0000,0.0000,0.0486,0.0001,200,14.2908
0.0522,0.0002,0.0000,0.0000,0.0518,0.0001,200,14.2908
0.0435,0.0002,0.0000,0.0001,0.0432,0.0001,200,14.3027
0.0372,0.0002,0.0000,0.0000,0.0369,0.0001,200,14.3146
0.0523,0.0001,0.0000,0.0000,0.0520,0.0001,200,14.3151
0.0391,0.0002,0.0000,0.0001,0.0387,0.0001,200,14.3304
0.0392,0.0002,0.0000,0.0000,0.0388,0.0001,200,14.3359
0.0444,0.0001,0.0000,0.0000,0.0442,0.0001,200,14.3307
0.0396,0.0002,0.0000,0.0001,0.0392,0.0001,200,14.3398
0.0458,0.0002,0.0000,0.0001,0.0454,0.0001,200,14.3430
0.0439,0.0002,0.0000,0.0001,0.0435,0.0001,200,14.3518
0.0514,0.0002,0.0000,0.0001,0.0510,0.0001,200,14.3463
0.0352,0.0001,0.0000,0.0000,0.0349,0.0001,200,14.3751
0.0429,0.0002,0.0000,0.0001,0.0426,0.0001,200,14.3674
0.0436,0.0001,0.0000,0.0000,0.0433,0.0001,200,14.3695
0.0360,0.0001,0.0000,0.0000,0.0358,0.0001,200,14.3793
0.0478,0.0002,0.0000,0.0000,0.0475,0.0001,200,14.3751
0.0421,0.0002,0.0000,0.0001,0.0417,0.0001,200,14.3888
0.0393,0.0001,0.0000,0.0000,0.0391,0.0001,200,14.3977
0.0428,0.0001,0.0000,0.0000,0.0425,0.0000,200,14.3957
0.0377,0.0002,0.0000,0.0001,0.0373,0.0001,200,14.4103
0.0433,0.0002,0.0000,0.0000,0.0428,0.0001,200,14.4132
0.0448,0.0001,0.0000,0.0000,0.0445,0.0001,200,14.4154
0.0511,0.0002,0.0000,0.0001,0.0507,0.0000,200,14.4104
0.0413,0.0002,0.0000,0.0001,0.0409,0.0001,200,14.4229
0.0418,0.0002,0.0000,0.0001,0.0413,0.0001,200,14.4309
0.0358,0.0001,0.0000,0.0000,0.0355,0.0001,200,14.4370
0.0380,0.0001,0.0000,0.0000,0.0378,0.0001,200,14.4385
0.0426,0.0002,0.0000,0.0001,0.0422,0.0001,200,14.4480
0.0456,0.0002,0.0000,0.0001,0.0451,0.0001,200,14.4564
0.0466,0.0001,0.0000,0.0000,0.0463,0.0001,200,14.4602
0.0463,0.0001,0.0000,0.0000,0.0461,0.0001,200,14.4614
0.0347,0.0002,0.0000,0.0000,0.0344,0.0001,200,14.4766
0.0389,0.0002,0.0000,0.0000,0.0385,0.0000,200,14.4727
0.0478,0.0002,0.0000,0.0001,0.0475,0.0000,200,14.4642
0.0530,0.0002,0.0000,0.0000,0.0526,0.0001,200,14.4728
0.0363,0.0001,0.0000,0.0001,0.0360,0.0000,200,14.4906
0.0365,0.0001,0.0000,0.0000,0.0361,0.0001,200,14.5112
0.0405,0.0001,0.0000,0.0000,0.0402,0.0000,200,14.5078
0.0488,0.0002,0.0000,0.0001,0.0484,0.0001,200,14.5020
0.0473,0.0002,0.0000,0.0001,0.0469,0.0001,200,14.5068
0.0467,0.0001,0.0000,0.0000,0.0465,0.0001,200,14.5116
0.0482,0.0001,0.0000,0.0000,0.0480,0.0001,200,14.5120
0.0389,0.0001,0.0000,0.0000,0.0386,0.0001,200,14.5269
0.0427,0.0002,0.0000,0.0000,0.0424,0.0001,200,14.5258
0.0360,0.0002,0.0000,0.0001,0.0357,0.0001,200,14.5477
0.0353,0.0001,0.0000,0.0000,0.0350,0.0001,200,14.5541
0.0351,0.0002,0.0000,0.0001,0.0347,0.0001,200,14.5583
0.0464,0.0002,0.0000,0.0001,0.0460,0.0001,200,14.5508
0.0516,0.0001,0.0000,0.0000,0.0513,0.0001,200,14.5482
0.0408,0.0002,0.0000,0.0001,0.0404,0.0001,200,14.5658
0.0392,0.0002,0.0000,0.0001,0.0389,0.0001,200,14.5685
0.0483,0.0001,0.0000,0.0000,0.0480,0.0001,200,14.5603
0.0389,0.0002,0.0000,0.0000,0.0385,0.0001,200,14.5838
0.0359,0.0002,0.0000,0.0001,0.0355,0.0001,200,14.5894
0.0415,0.0001,0.0000,0.0001,0.0412,0.0001,200,14.5935
0.0388,0.0001,0.0000,0.0000,0.0385,0.0001,200,14.6077
0.0496,0.0002,0.0000,0.0001,0.0492,0.0000,200,14.5973
0.0403,0.0002,0.0000,0.0000,0.0400,0.0000,200,14.6066
0.0479,0.0002,0.0000,0.0000,0.0476,0.0000,200,14.5998
0.0490,0.0001,0.0000,0.0000,0.0488,0.0001,200,14.6086
0.0415,0.0001,0.0000,0.0000,0.0411,0.0001,200,14.6253
0.0364,0.0001,0.0000,0.0000,0.0361,0.0001,200,14.6350
0.0489,0.0002,0.0000,0.0001,0.0486,0.0000,200,14.6226
0.0387,0.0001,0.0000,0.0000,0.0385,0.0001,200,14.6470
0.0394,0.0001,0.0000,0.0000,0.0392,0.0000,200,14.6468
0.0416,0.0001,0.0000,0.0000,0.0413,0.0001,200,14.6465
0.0359,0.0002,0.0000,0.0001,0.0355,0.0001,200,14.6576
0.0521,0.0001,0.0000,0.0000,0.0519,0.0001,200,14.6477
0.0401,0.0002,0.0000,0.0001,0.0396,0.0001,200,14.6668
0.0396,0.0001,0.0000,0.0000,0.0393,0.0001,200,14.6714
0.0412,0.0001,0.0000,0.0000,0.0410,0.0001,200,14.6715
0.0407,0.0001,0.0000,0.0000,0.0405,0.0001,200,14.6863
0.0428,0.0001,0.0000,0.0000,0.0425,0.0001,200,14.6880
0.0378,0.0002,0.0000,0.0001,0.0375,0.0000,200,14.6935
0.0460,0.0002,0.0000,0.0001,0.0456,0.0000,200,14.6857
0.0470,0.0002,0.0000,0.0001,0.0466,0.0001,200,14.6998
0.0414,0.0002,0.0000,0.0001,0.0411,0.0001,200,14.7068
0.0389,0.0001,0.0000,0.0000,0.0386,0.0001,200,14.7127
0.0529,0.0001,0.0000,0.0000,0.0525,0.0002,200,14.7110
0.0440,0.0003,0.0000,0.0001,0.0435,0.0001,200,14.7270
0.0397,0.0001,0.0000,0.0000,0.0395,0.0001,200,14.7314
0.0410,0.0002,0.0000,0.0000,0.0408,0.0000,200,14.7309
0.0430,0.0001,0.0000,0.0000,0.0428,0.0001,200,14.7316
0.0358,0.0002,0.0000,0.0001,0.0353,0.0001,200,14.7468
0.0440,0.0001,0.0000,0.0000,0.0437,0.0001,200,14.7483
0.0438,0.0001,0.0000,0.0000,0.0435,0.0001,200,14.7515
0.0374,0.0001,0.0000,0.0000,0.0371,0.0002,200,14.7719
0.0488,0.0002,0.0000,0.0001,0.0483,0.0001,200,14.7640
0.0382,0.0001,0.0000,0.0000,0.0380,0.0000,200,14.7747
0.0426,0.0002,0.0000,0.0000,0.0423,0.0001,200,14.7711
0.0462,0.0002,0.0000,0.0000,0.0459,0.0001,200,14.7710
0.0447,0.0002,0.0000,0.0000,0.0444,0.0001,200,14.7825
0.0387,0.0002,0.0000,0.0001,0.0383,0.0001,200,14.7923
0.0482,0.0001,0.0000,0.0000,0.0479,0.0001,200,14.7954
0.0363,0.0002,0.0000,0.0001,0.0359,0.0001,200,14.8094
0.0409,0.0001,0.0000,0.0000,0.0407,0.0001,200,14.8129
0.0378,0.0001,0.0000,0.0000,0.0375,0.0001,200,14.8173
0.0434,0.0001,0.0000,0.0000,0.0432,0.0001,200,14.8137
0.0446,0.0002,0.0000,0.0000,0.0443,0.0000,200,14.8127
0.0412,0.0002,0.0000,0.0001,0.0408,0.0001,200,14.8273
0.0419,0.0001,0.0000,0.0000,0.0416,0.0001,200,14.8310
0.0344,0.0001,0.0000,0.0000,0.0342,0.0001,200,14.8551
0.0503,0.0001,0.0000,0.0001,0.0500,0.0001,200,14.8457
0.0529,0.0002,0.0000,0.0001,0.0525,0.0000,200,14.8436
0.0484,0.0002,0.0000,0.0001,0.0480,0.0001,200,14.8539
0.0466,0.0001,0.0000,0.0000,0.0464,0.0001,200,14.8573
0.0377,0.0002,0.0000,0.0001,0.0374,0.0001,200,14.8685
0.0524,0.0001,0.0000,0.0000,0.0521,0.0001,200,14.8571
0.0416,0.0001,0.0000,0.0001,0.0412,0.0001,200,14.8729
0.0399,0.0002,0.0000,0.0000,0.0395,0.0001,200,14.8895
0.0385,0.0002,0.0000,0.0001,0.0381,0.0001,200,14.8960
0.0423,0.0001,0.0000,0.0000,0.0421,0.0001,200,14.8964
0.0355,0.0001,0.0000,0.0000,0.0353,0.0001,200,14.9062
0.0448,0.0001,0.0000,0.0000,0.0445,0.0001,200,14.9040
0.0421,0.0001,0.0000,0.0000,0.0418,0.0001,200,14.9095
0.0391,0.0001,0.0000,0.0001,0.0388,0.0001,200,14.9145
0.0543,0.0002,0.0000,0.0001,0.0539,0.0001,200,14.9023
0.0412,0.0002,0.0000,0.0001,0.0408,0.0001,200,14.9294
0.0437,0.0002,0.0000,0.0000,0.0433,0.0001,200,14.9345
0.0375,0.0002,0.0000,0.0001,0.0372,0.0001,200,14.9418
0.0424,0.0002,0.0000,0.0001,0.0421,0.0001,200,14.9388
0.0376,0.0002,0.0000,0.0001,0.0371,0.0001,200,14.9488
0.0428,0.0002,0.0000,0.0000,0.0424,0.0002,200,14.9516
0.0379,0.0002,0.0000,0.0000,0.0376,0.0001,200,14.9565
0.0467,0.0001,0.0000,0.0000,0.0464,0.0001,200,14.9535
0.0409,0.0002,0.0000,0.0001,0.0405,0.0001,200,14.9706
0.0390,0.0001,0.0000,0.0000,0.0387,0.0001,200,14.9812
0.0482,0.0001,0.0000,0.0000,0.0479,0.0001,200,14.9793
0.0510,0.0002,0.0000,0.0000,0.0507,0.0001,200,14.9782
0.0362,0.0002,0.0000,0.0000,0.0359,0.0001,200,14.9944
0.0366,0.0002,0.0000,0.0000,0.0363,0.0001,200,14.9944
0.0386,0.0002,0.0000,0.0001,0.0382,0.0001,200,15.0003
0.0552,0.0002,0.0000,0.0001,0.0548,0.0001,200,14.9864
